Sleep_Hours,Sleep_Quality_Score,Caffeine_Intake_mg,Screen_Time_Before_Bed,Morning_Mood,Work_Productivity_Score,Error_Rate,Energy_Level
10.0,6,172.0,153.0,Neutral,61,5.82,7
3.7,5,292.0,0.0,Neutral,58,7.56,7
8.1,9,455.0,80.0,Excellent,78,5.69,8
4.0,4,193.0,174.0,Neutral,54,11.88,7
9.6,8,144.0,22.0,Excellent,80,6.6,10
7.7,9,204.0,5.0,Excellent,100,0.21,10
5.6,7,58.0,17.0,Neutral,67,7.06,8
8.2,10,120.0,23.0,Good,93,4.04,10
6.2,8,128.0,36.0,Good,81,7.24,10
7.5,9,206.0,45.0,Good,80,2.99,10
7.3,9,48.0,78.0,Good,88,1.88,9
9.6,7,212.0,139.0,Neutral,68,7.83,8
9.7,7,514.0,38.0,Neutral,56,12.73,7
6.1,7,204.0,82.0,Neutral,64,10.2,8
8.6,9,97.0,8.0,Good,94,1.37,10
7.5,9,202.0,24.0,Excellent,86,0.0,10
4.9,5,392.0,8.0,Neutral,47,13.53,6
6.0,7,68.0,71.0,Neutral,68,5.02,8
10.0,5,351.0,143.0,Bad,63,9.68,8
7.5,8,75.0,132.0,Good,93,4.82,9
8.5,8,150.0,24.0,Neutral,68,7.65,9
6.7,7,600.0,16.0,Good,54,9.71,6
6.2,7,102.0,19.0,Good,68,8.76,7
7.0,8,150.0,20.0,Good,65,9.81,8
6.6,8,362.0,5.0,Neutral,87,4.59,10
4.8,6,122.0,9.0,Neutral,75,6.54,8
5.5,6,473.0,14.0,Bad,64,11.29,8
8.1,10,279.0,0.0,Excellent,100,0.0,10
6.4,7,434.0,3.0,Neutral,72,6.12,9
7.0,9,388.0,72.0,Excellent,91,3.65,10
7.4,9,168.0,58.0,Good,81,2.4,9
7.5,8,252.0,174.0,Good,75,7.11,8
8.7,9,154.0,31.0,Excellent,93,0.0,10
5.4,7,79.0,35.0,Good,59,9.58,7
7.9,10,116.0,4.0,Good,88,0.0,10
8.1,10,185.0,10.0,Excellent,100,0.0,10
8.5,9,411.0,71.0,Excellent,91,1.75,10
4.9,6,42.0,16.0,Neutral,53,10.26,7
7.4,8,63.0,89.0,Excellent,80,3.3,10
9.6,8,26.0,73.0,Good,55,10.51,7
6.9,8,208.0,83.0,Good,74,9.49,10
7.7,9,101.0,70.0,Good,79,3.06,8
8.2,10,165.0,74.0,Excellent,84,1.53,10
5.5,6,155.0,47.0,Bad,57,7.83,7
9.8,7,215.0,68.0,Good,70,7.42,9
7.7,10,402.0,45.0,Excellent,95,4.18,10
7.8,10,85.0,14.0,Excellent,98,6.8,10
4.5,6,117.0,15.0,Neutral,57,11.26,7
8.2,10,132.0,31.0,Excellent,100,0.0,10
7.8,10,331.0,1.0,Excellent,80,5.98,10
9.4,7,198.0,132.0,Neutral,69,6.11,8
6.5,8,187.0,19.0,Good,70,6.87,9
5.5,7,111.0,3.0,Neutral,66,10.25,9
6.0,7,79.0,33.0,Good,70,8.46,8
6.2,7,271.0,101.0,Neutral,76,4.98,9
5.3,6,140.0,30.0,Neutral,60,12.85,8
8.9,8,362.0,18.0,Good,79,6.57,9
9.0,7,600.0,47.0,Good,60,10.45,8
6.7,8,266.0,51.0,Good,86,5.34,10
6.4,7,522.0,85.0,Good,62,10.55,7
4.3,5,239.0,96.0,Neutral,59,9.87,8
8.0,9,150.0,73.0,Excellent,85,4.44,10
9.5,9,134.0,0.0,Excellent,89,5.01,10
6.0,7,57.0,0.0,Good,58,11.17,8
6.8,7,257.0,228.0,Good,71,6.36,9
7.7,8,19.0,18.0,Good,74,6.5,9
9.6,8,319.0,20.0,Good,80,5.16,9
7.3,9,89.0,79.0,Excellent,91,3.38,10
7.3,9,165.0,52.0,Excellent,84,0.78,10
7.3,9,88.0,37.0,Excellent,83,0.0,10
4.9,7,27.0,7.0,Good,50,9.61,6
4.8,7,151.0,5.0,Good,84,4.84,9
5.8,6,88.0,73.0,Neutral,65,10.42,8
8.5,8,529.0,8.0,Good,94,1.92,9
6.5,8,87.0,34.0,Good,83,3.75,9
6.2,7,183.0,80.0,Good,61,7.13,8
6.2,7,55.0,154.0,Good,69,6.26,7
6.8,7,218.0,124.0,Good,65,9.7,8
9.6,7,381.0,120.0,Good,69,11.04,8
6.8,8,76.0,27.0,Good,83,3.32,10
5.8,6,141.0,157.0,Neutral,59,9.88,8
7.0,9,234.0,69.0,Excellent,83,2.04,10
9.6,7,68.0,131.0,Neutral,73,7.93,8
6.2,7,191.0,6.0,Neutral,66,9.34,8
5.2,6,44.0,2.0,Neutral,64,11.22,6
6.2,6,104.0,34.0,Neutral,68,10.65,9
7.2,8,431.0,106.0,Neutral,68,5.13,8
8.0,10,114.0,32.0,Good,87,3.48,10
8.5,7,460.0,130.0,Neutral,67,5.87,8
5.4,6,133.0,16.0,Neutral,54,9.44,6
5.6,8,82.0,2.0,Excellent,73,7.48,8
6.5,7,247.0,86.0,Good,74,8.68,8
8.0,10,324.0,59.0,Good,86,2.94,10
5.1,6,206.0,35.0,Neutral,61,14.24,8
6.1,7,284.0,112.0,Good,70,5.52,8
6.1,6,50.0,104.0,Neutral,69,8.29,7
8.4,9,69.0,24.0,Excellent,82,2.62,9
7.8,7,47.0,109.0,Neutral,69,8.87,8
8.4,10,275.0,25.0,Excellent,90,1.8,10
9.0,8,202.0,58.0,Neutral,78,11.71,9
6.5,8,261.0,13.0,Good,83,0.91,10
5.2,6,79.0,18.0,Neutral,58,10.73,7
5.2,6,175.0,36.0,Neutral,51,14.62,7
4.2,4,473.0,23.0,Bad,45,12.66,6
6.3,8,387.0,8.0,Neutral,75,3.72,9
6.4,8,175.0,40.0,Good,82,5.33,8
8.2,10,53.0,43.0,Excellent,93,0.18,10
7.0,7,591.0,10.0,Good,68,6.86,7
6.3,8,94.0,11.0,Neutral,74,8.76,8
6.8,8,145.0,2.0,Good,73,10.27,9
5.4,6,270.0,2.0,Good,64,12.93,9
8.5,9,422.0,27.0,Good,80,8.14,9
5.8,8,91.0,10.0,Good,71,3.23,9
5.3,6,187.0,151.0,Neutral,80,7.84,9
8.2,9,121.0,13.0,Good,80,1.67,10
7.9,9,197.0,4.0,Good,94,0.23,10
4.4,4,188.0,31.0,Very Bad,50,9.98,7
8.3,10,162.0,13.0,Excellent,87,0.69,10
5.9,7,226.0,4.0,Neutral,73,7.65,8
6.4,7,415.0,84.0,Neutral,74,6.76,9
7.3,9,18.0,49.0,Good,81,5.02,10
7.9,10,159.0,4.0,Excellent,89,0.0,10
7.7,9,110.0,38.0,Excellent,86,2.51,10
6.9,9,111.0,2.0,Excellent,85,5.86,10
6.4,8,228.0,26.0,Neutral,82,8.31,10
7.6,9,25.0,27.0,Neutral,72,6.95,8
6.8,7,192.0,104.0,Neutral,72,8.0,8
9.7,7,89.0,80.0,Good,56,10.09,8
7.9,8,215.0,136.0,Good,80,3.09,9
5.6,7,44.0,9.0,Good,70,10.06,8
6.3,7,406.0,46.0,Good,68,7.45,8
7.1,10,22.0,1.0,Good,89,5.2,10
8.9,8,39.0,105.0,Good,77,3.49,8
9.1,8,415.0,27.0,Excellent,78,7.62,8
6.4,8,88.0,4.0,Good,79,8.45,9
5.6,7,49.0,24.0,Excellent,58,8.12,7
5.4,7,180.0,20.0,Neutral,75,6.36,9
7.4,8,194.0,87.0,Good,80,5.42,10
10.0,8,209.0,8.0,Good,88,2.96,10
7.8,10,179.0,49.0,Excellent,90,1.38,10
4.6,5,199.0,95.0,Bad,66,6.48,8
5.9,7,350.0,81.0,Neutral,74,8.93,9
6.1,6,373.0,165.0,Bad,71,8.12,8
5.8,7,24.0,0.0,Neutral,61,9.15,7
6.4,8,200.0,26.0,Good,78,1.84,10
7.6,9,391.0,28.0,Good,88,4.04,10
8.0,9,99.0,2.0,Excellent,81,7.79,9
8.6,8,97.0,102.0,Good,76,5.72,9
7.8,9,255.0,70.0,Excellent,93,3.87,10
4.1,4,154.0,45.0,Very Bad,49,15.0,7
5.4,7,95.0,31.0,Good,69,5.18,9
6.8,6,355.0,135.0,Neutral,65,8.03,8
7.2,9,230.0,18.0,Good,76,3.12,9
8.3,9,302.0,24.0,Good,84,2.67,10
7.1,6,502.0,183.0,Neutral,55,10.54,6
7.1,9,48.0,4.0,Excellent,89,4.91,9
7.4,8,346.0,91.0,Neutral,76,6.44,10
6.6,8,52.0,76.0,Good,84,4.24,10
7.1,7,484.0,139.0,Good,60,6.99,6
8.7,9,165.0,6.0,Good,83,4.1,10
6.9,7,436.0,211.0,Neutral,70,7.73,7
7.0,9,82.0,2.0,Good,80,6.52,8
6.9,8,78.0,25.0,Good,69,6.41,8
8.9,10,290.0,5.0,Excellent,85,2.86,10
5.3,7,111.0,3.0,Good,74,7.78,8
9.7,7,254.0,201.0,Excellent,68,8.79,9
5.2,6,102.0,76.0,Neutral,63,13.06,8
6.0,8,162.0,42.0,Excellent,81,4.7,9
8.1,10,25.0,7.0,Good,92,2.01,10
8.5,9,272.0,45.0,Excellent,82,5.18,10
4.9,6,163.0,23.0,Neutral,69,6.95,8
5.4,7,300.0,19.0,Neutral,82,2.95,10
7.4,10,228.0,58.0,Excellent,92,1.68,10
10.0,7,113.0,94.0,Good,68,6.1,9
8.9,8,428.0,35.0,Good,86,3.95,10
6.6,8,48.0,41.0,Good,81,6.47,8
3.4,4,60.0,63.0,Bad,48,14.61,7
7.1,9,96.0,8.0,Good,81,6.13,10
7.5,9,133.0,106.0,Good,80,2.58,9
6.4,7,211.0,109.0,Neutral,73,7.61,9
5.7,7,248.0,47.0,Neutral,73,5.36,10
7.2,9,52.0,12.0,Good,77,6.33,10
5.6,7,144.0,42.0,Good,63,9.67,9
9.8,6,600.0,7.0,Good,51,11.97,7
9.3,8,436.0,86.0,Good,73,9.38,9
8.0,9,136.0,22.0,Good,78,4.96,10
7.1,9,266.0,22.0,Good,84,3.35,10
6.0,6,298.0,174.0,Neutral,69,11.05,9
7.0,8,326.0,33.0,Good,93,0.0,10
9.5,8,88.0,94.0,Good,79,5.64,8
8.3,9,52.0,61.0,Excellent,87,0.0,9
7.3,10,119.0,23.0,Good,89,4.12,10
8.4,10,100.0,8.0,Excellent,91,3.13,10
7.8,9,118.0,96.0,Excellent,82,1.87,10
7.6,9,366.0,86.0,Excellent,84,7.02,10
8.5,8,118.0,11.0,Neutral,77,8.37,9
7.8,9,140.0,17.0,Excellent,90,0.0,9
8.3,9,40.0,87.0,Neutral,79,3.91,10
7.2,6,74.0,240.0,Good,50,15.38,5
6.6,7,184.0,111.0,Neutral,72,10.69,8
6.2,7,447.0,69.0,Good,61,9.08,8
6.0,6,215.0,148.0,Neutral,50,14.04,6
4.6,5,147.0,20.0,Neutral,52,11.37,6
5.6,7,382.0,1.0,Good,86,0.63,10
5.6,7,252.0,23.0,Neutral,74,6.99,9
6.2,6,105.0,214.0,Neutral,52,14.66,6
9.3,7,186.0,128.0,Neutral,66,5.72,8
6.8,8,72.0,3.0,Neutral,81,5.86,9
7.4,7,521.0,42.0,Excellent,56,14.15,6
7.4,10,209.0,5.0,Excellent,89,1.19,9
9.4,8,68.0,93.0,Good,81,5.66,9
6.1,8,34.0,28.0,Good,76,1.6,8
6.7,7,101.0,146.0,Good,71,7.92,8
6.8,9,69.0,3.0,Good,82,6.06,9
8.7,8,407.0,79.0,Good,76,4.23,9
9.0,8,216.0,31.0,Neutral,87,5.4,9
7.7,9,22.0,19.0,Excellent,75,7.54,9
8.8,8,264.0,44.0,Good,78,5.73,9
7.3,9,70.0,40.0,Excellent,91,8.4,10
6.7,8,53.0,26.0,Good,78,6.49,8
8.8,8,13.0,63.0,Excellent,90,0.0,9
7.7,8,177.0,65.0,Good,96,0.0,10
5.9,8,187.0,5.0,Excellent,72,9.53,10
8.5,7,600.0,54.0,Good,59,9.98,6
6.7,7,41.0,74.0,Good,66,5.44,8
6.5,9,271.0,5.0,Good,83,0.0,10
8.3,9,238.0,65.0,Excellent,80,5.61,10
6.9,8,235.0,98.0,Excellent,73,9.91,9
7.6,9,191.0,107.0,Good,86,2.4,10
8.0,9,274.0,3.0,Excellent,86,5.94,10
5.8,7,235.0,72.0,Neutral,70,3.53,8
7.6,9,196.0,96.0,Excellent,88,2.3,10
9.0,9,135.0,30.0,Excellent,94,3.17,10
5.6,6,39.0,47.0,Bad,46,13.79,6
7.7,10,193.0,18.0,Excellent,91,0.0,10
5.8,8,125.0,22.0,Excellent,71,9.89,9
8.5,9,142.0,42.0,Neutral,81,2.08,9
8.5,10,116.0,10.0,Excellent,83,8.32,10
6.5,7,177.0,28.0,Neutral,55,12.24,8
10.0,7,152.0,22.0,Neutral,75,6.33,8
8.7,9,270.0,16.0,Excellent,84,3.46,10
8.1,10,72.0,40.0,Good,97,0.0,10
8.0,9,174.0,109.0,Excellent,88,1.14,10
8.5,8,241.0,17.0,Excellent,85,7.75,10
5.5,7,98.0,65.0,Good,69,6.12,8
7.3,9,213.0,18.0,Excellent,91,6.11,10
7.6,9,162.0,9.0,Excellent,86,4.51,10
6.4,6,95.0,172.0,Neutral,68,4.99,8
7.7,9,120.0,60.0,Excellent,90,4.02,10
8.8,8,547.0,7.0,Good,76,5.6,8
6.4,6,545.0,60.0,Bad,64,6.78,7
6.9,9,49.0,12.0,Neutral,79,1.72,9
5.8,6,99.0,131.0,Neutral,69,9.26,9
4.3,4,100.0,17.0,Very Bad,37,16.48,5
8.2,8,274.0,99.0,Good,82,2.78,10
7.0,8,148.0,13.0,Good,74,6.41,8
7.1,8,139.0,49.0,Good,75,7.36,10
5.5,6,87.0,146.0,Neutral,55,9.46,7
6.7,9,237.0,21.0,Excellent,84,3.59,10
8.6,9,290.0,5.0,Good,87,5.61,10
7.0,8,205.0,48.0,Excellent,80,4.63,10
7.0,9,133.0,11.0,Good,80,6.83,10
7.3,9,108.0,78.0,Good,83,3.3,10
5.1,6,341.0,54.0,Bad,71,4.41,8
7.9,10,121.0,26.0,Excellent,85,1.65,10
5.1,6,138.0,73.0,Neutral,58,9.3,8
5.6,7,205.0,16.0,Neutral,74,4.56,8
5.4,5,346.0,149.0,Bad,55,9.28,7
6.7,8,53.0,26.0,Neutral,74,2.98,8
6.5,7,341.0,86.0,Good,64,5.93,9
7.0,9,36.0,18.0,Excellent,83,7.17,9
5.6,7,85.0,75.0,Neutral,66,6.77,8
8.5,10,107.0,2.0,Excellent,90,0.98,10
8.3,9,131.0,21.0,Excellent,85,4.5,10
6.7,9,193.0,6.0,Excellent,89,2.01,10
6.3,8,150.0,36.0,Neutral,92,5.82,10
6.1,8,51.0,34.0,Good,72,5.22,9
6.5,8,255.0,27.0,Excellent,83,4.02,9
4.9,4,161.0,238.0,Neutral,54,10.24,7
5.6,7,150.0,17.0,Neutral,56,10.67,7
8.3,9,293.0,94.0,Good,80,3.21,10
7.5,9,294.0,36.0,Excellent,87,0.0,10
9.5,8,128.0,24.0,Good,74,7.88,10
6.6,9,182.0,14.0,Good,85,1.99,10
6.5,7,129.0,60.0,Neutral,69,8.67,8
6.4,7,179.0,24.0,Good,65,12.96,8
6.5,7,196.0,101.0,Neutral,73,8.11,9
6.0,5,86.0,207.0,Bad,49,10.1,6
7.4,9,201.0,15.0,Excellent,86,1.63,10
7.0,9,44.0,8.0,Good,89,4.22,10
6.2,7,245.0,23.0,Neutral,74,6.22,10
8.9,7,490.0,38.0,Neutral,68,7.81,8
9.8,9,322.0,21.0,Excellent,78,2.78,10
8.7,8,98.0,211.0,Good,70,9.61,9
7.8,9,36.0,91.0,Excellent,79,3.84,9
8.1,8,69.0,203.0,Good,75,6.43,9
9.8,8,55.0,28.0,Good,76,7.33,8
8.1,10,84.0,22.0,Good,86,1.25,10
6.1,7,9.0,31.0,Good,61,11.85,8
7.6,9,128.0,44.0,Good,94,2.31,10
7.9,9,158.0,81.0,Good,85,2.21,10
5.5,6,237.0,128.0,Neutral,69,7.49,9
6.6,7,267.0,37.0,Good,71,4.45,9
8.7,10,156.0,20.0,Excellent,97,3.72,10
4.3,6,102.0,23.0,Good,59,12.9,6
5.1,6,199.0,72.0,Neutral,66,7.62,8
6.7,8,62.0,50.0,Neutral,81,5.02,9
7.5,9,90.0,40.0,Good,89,1.83,10
5.0,6,85.0,14.0,Bad,50,11.55,6
6.8,6,508.0,125.0,Neutral,51,8.75,6
8.7,8,103.0,91.0,Good,82,6.13,8
7.1,9,184.0,9.0,Neutral,83,4.76,10
8.4,9,113.0,27.0,Excellent,91,1.89,10
6.1,7,161.0,47.0,Good,59,7.18,7
5.8,6,450.0,36.0,Good,64,9.71,7
8.3,9,197.0,30.0,Good,79,1.04,10
7.6,9,154.0,76.0,Good,84,2.46,10
5.2,6,213.0,3.0,Good,52,9.87,7
5.8,8,161.0,38.0,Excellent,83,1.9,10
9.3,9,78.0,18.0,Good,85,8.62,10
5.6,7,426.0,5.0,Good,60,8.91,8
8.4,9,395.0,38.0,Excellent,87,3.57,10
6.3,8,101.0,11.0,Good,63,9.89,8
7.0,9,225.0,18.0,Excellent,83,5.1,10
7.4,9,137.0,42.0,Good,83,2.15,10
3.8,3,117.0,218.0,Very Bad,33,14.37,5
4.8,6,53.0,69.0,Neutral,57,9.31,7
7.1,9,162.0,20.0,Good,80,4.58,9
5.9,8,44.0,29.0,Good,81,3.46,9
8.5,10,10.0,31.0,Excellent,88,2.36,10
4.6,5,388.0,10.0,Neutral,60,11.47,8
7.8,10,126.0,11.0,Excellent,87,6.25,10
4.9,6,240.0,10.0,Neutral,75,9.89,8
6.5,7,470.0,44.0,Good,62,8.16,8
5.4,6,46.0,67.0,Good,61,10.27,7
9.9,7,8.0,54.0,Good,65,8.61,9
5.0,3,73.0,228.0,Bad,28,14.26,4
6.8,8,187.0,8.0,Excellent,71,6.73,9
4.4,3,214.0,240.0,Bad,38,14.21,5
9.4,7,188.0,38.0,Good,69,9.69,8
7.6,9,56.0,15.0,Good,93,3.2,10
7.2,7,131.0,172.0,Neutral,65,5.28,8
9.2,8,305.0,38.0,Good,79,4.9,10
7.2,9,157.0,26.0,Good,86,1.84,9
7.3,9,285.0,14.0,Neutral,84,5.75,10
7.2,9,25.0,19.0,Excellent,85,2.56,10
7.8,7,53.0,232.0,Good,64,10.01,7
6.3,7,116.0,22.0,Good,64,10.73,8
6.7,6,320.0,228.0,Bad,82,3.9,9
8.2,10,385.0,24.0,Excellent,93,1.78,10
7.4,9,203.0,16.0,Excellent,93,2.79,10
6.8,8,68.0,12.0,Excellent,77,10.32,9
4.9,6,56.0,32.0,Bad,67,9.9,8
9.2,8,228.0,16.0,Neutral,77,4.16,10
6.0,6,250.0,72.0,Neutral,59,16.09,8
8.5,9,238.0,16.0,Excellent,86,4.37,10
7.3,8,217.0,108.0,Good,83,7.82,10
5.1,6,71.0,108.0,Good,53,13.02,6
8.9,9,44.0,20.0,Excellent,77,5.41,9
7.4,8,130.0,84.0,Good,83,8.43,10
9.0,9,198.0,117.0,Good,84,0.0,9
6.7,7,54.0,54.0,Good,69,5.53,8
8.1,9,87.0,27.0,Excellent,84,6.93,10
4.4,6,107.0,35.0,Neutral,60,8.52,7
6.2,7,314.0,93.0,Good,64,5.09,8
5.1,6,325.0,21.0,Neutral,62,12.01,7
6.4,7,132.0,24.0,Good,63,9.25,8
7.7,10,300.0,11.0,Excellent,100,0.0,10
6.1,7,109.0,31.0,Good,61,11.41,8
8.3,10,162.0,5.0,Excellent,94,0.0,10
5.7,7,114.0,23.0,Neutral,71,4.36,8
8.3,9,399.0,28.0,Excellent,83,1.43,10
9.0,9,249.0,18.0,Good,81,7.24,10
8.5,10,105.0,6.0,Excellent,90,1.47,10
6.5,7,164.0,44.0,Good,70,7.22,9
3.8,5,55.0,120.0,Bad,50,15.4,6
7.9,10,292.0,25.0,Good,84,3.5,10
6.8,8,153.0,16.0,Excellent,72,7.86,8
5.5,6,452.0,20.0,Good,58,10.92,7
6.2,6,72.0,119.0,Neutral,55,10.87,7
9.2,6,600.0,45.0,Neutral,64,11.5,7
5.3,7,361.0,8.0,Neutral,76,3.05,8
7.7,9,133.0,74.0,Excellent,80,5.12,9
7.3,10,43.0,10.0,Excellent,99,2.83,10
6.5,8,356.0,4.0,Neutral,89,6.28,10
8.0,10,211.0,18.0,Excellent,98,0.0,10
9.4,8,110.0,11.0,Excellent,68,4.44,8
6.6,8,26.0,56.0,Good,70,5.1,9
6.6,8,122.0,40.0,Good,74,9.09,9
7.9,8,331.0,77.0,Excellent,79,3.71,9
8.4,9,199.0,43.0,Excellent,88,6.7,10
6.8,8,209.0,33.0,Good,81,2.7,8
6.5,8,147.0,45.0,Good,74,5.25,9
3.7,4,18.0,34.0,Bad,48,13.77,6
5.8,7,164.0,2.0,Neutral,66,6.49,9
5.3,7,32.0,68.0,Neutral,66,8.58,7
8.0,7,188.0,196.0,Good,82,6.51,10
6.6,9,276.0,33.0,Good,74,5.46,9
6.6,7,92.0,33.0,Good,78,8.75,8
7.0,7,196.0,3.0,Neutral,61,7.56,8
5.7,7,56.0,133.0,Good,74,7.86,8
9.3,6,277.0,159.0,Neutral,66,11.2,7
8.9,9,85.0,101.0,Good,80,3.49,9
9.4,8,195.0,7.0,Good,81,9.93,9
8.0,9,222.0,138.0,Excellent,75,6.59,9
7.0,8,318.0,1.0,Good,76,7.11,10
9.4,8,157.0,35.0,Good,79,4.31,9
6.0,7,519.0,42.0,Good,74,5.67,8
5.7,7,230.0,108.0,Good,66,9.13,8
6.1,7,39.0,83.0,Good,71,4.55,8
7.8,9,161.0,96.0,Good,91,1.12,10
5.9,6,294.0,121.0,Good,61,13.09,9
6.8,8,310.0,39.0,Neutral,71,7.54,10
4.6,5,42.0,91.0,Bad,55,8.56,7
7.7,9,122.0,4.0,Good,87,4.56,10
4.7,6,299.0,35.0,Neutral,65,6.75,9
5.6,7,347.0,2.0,Neutral,56,8.74,9
8.8,8,49.0,148.0,Good,73,5.64,8
8.8,7,78.0,191.0,Neutral,57,10.34,7
7.6,8,168.0,5.0,Neutral,71,8.99,8
7.4,9,244.0,46.0,Good,79,5.08,9
6.2,7,194.0,24.0,Good,71,6.68,9
5.8,7,373.0,25.0,Neutral,77,2.69,8
6.5,8,398.0,36.0,Good,79,5.58,9
4.7,6,145.0,8.0,Good,62,11.16,7
7.4,10,270.0,12.0,Excellent,88,0.72,10
7.1,8,145.0,52.0,Good,82,6.04,9
5.6,7,197.0,1.0,Good,62,7.83,7
9.4,9,87.0,55.0,Good,86,2.98,10
7.9,9,233.0,23.0,Excellent,86,4.52,10
8.0,9,162.0,107.0,Excellent,85,1.12,10
6.3,8,199.0,55.0,Good,77,2.5,9
7.0,7,577.0,74.0,Neutral,61,9.59,7
7.9,10,259.0,7.0,Excellent,95,2.81,10
7.2,8,447.0,19.0,Good,75,7.61,8
9.4,7,162.0,240.0,Good,72,7.78,9
6.7,9,124.0,34.0,Good,79,3.13,10
6.2,8,180.0,27.0,Good,81,0.64,9
8.0,9,65.0,124.0,Excellent,85,3.65,9
5.1,6,48.0,2.0,Neutral,47,12.65,6
8.4,8,22.0,46.0,Excellent,78,3.05,7
5.0,7,47.0,14.0,Good,70,6.05,8
8.0,10,30.0,28.0,Good,78,2.25,10
6.0,6,80.0,13.0,Neutral,60,5.01,7
7.7,9,224.0,2.0,Good,86,3.43,10
8.4,9,109.0,32.0,Good,96,0.0,10
7.2,8,48.0,93.0,Good,85,1.26,9
5.2,5,74.0,182.0,Bad,52,10.32,7
5.7,6,60.0,59.0,Neutral,67,4.07,8
5.9,7,336.0,30.0,Bad,74,5.56,9
4.2,5,271.0,88.0,Neutral,60,7.7,7
8.7,8,35.0,42.0,Excellent,74,5.34,9
7.2,9,222.0,27.0,Excellent,70,6.52,10
5.3,8,174.0,12.0,Good,74,5.53,9
9.2,7,266.0,95.0,Good,85,2.26,9
5.9,7,292.0,42.0,Good,79,5.57,9
7.4,8,28.0,199.0,Good,80,2.4,9
5.8,6,399.0,97.0,Good,61,9.13,7
4.0,5,140.0,33.0,Bad,57,12.11,8
5.0,5,143.0,81.0,Neutral,53,11.6,6
6.3,8,232.0,36.0,Good,77,6.36,9
8.3,9,425.0,5.0,Excellent,85,6.37,10
7.5,9,203.0,44.0,Good,86,2.71,10
7.2,8,195.0,120.0,Good,83,4.45,9
4.0,5,240.0,116.0,Bad,52,14.51,7
8.9,8,366.0,51.0,Excellent,89,1.94,9
7.3,8,341.0,29.0,Excellent,74,8.23,9
6.8,8,145.0,1.0,Excellent,73,5.37,9
8.7,9,165.0,22.0,Excellent,86,0.79,10
8.9,6,119.0,240.0,Neutral,65,5.39,8
8.7,9,86.0,78.0,Good,92,5.84,10
6.6,7,385.0,76.0,Neutral,67,7.43,8
5.5,5,547.0,86.0,Very Bad,49,8.01,5
8.5,8,440.0,58.0,Good,75,6.2,10
5.0,6,408.0,53.0,Good,63,10.21,7
9.9,7,71.0,36.0,Good,65,11.42,7
7.0,8,49.0,35.0,Good,81,0.64,9
5.4,4,585.0,123.0,Neutral,44,16.24,5
5.2,6,92.0,30.0,Neutral,62,9.21,8
5.1,6,75.0,110.0,Neutral,43,11.7,6
7.2,6,559.0,109.0,Neutral,59,11.04,6
7.0,7,455.0,88.0,Good,62,9.94,8
5.1,6,37.0,2.0,Neutral,60,10.18,8
6.5,8,189.0,10.0,Neutral,83,5.44,9
4.9,6,301.0,23.0,Neutral,59,9.33,7
7.9,9,116.0,113.0,Good,79,3.84,10
6.9,7,131.0,124.0,Neutral,67,8.47,8
6.4,9,359.0,3.0,Good,79,5.18,10
5.1,7,232.0,24.0,Good,75,7.13,8
6.5,6,544.0,114.0,Good,61,7.7,6
6.4,8,216.0,17.0,Good,76,5.4,9
7.5,8,205.0,224.0,Good,79,4.84,9
7.3,9,360.0,40.0,Excellent,82,5.5,10
8.2,8,363.0,166.0,Good,66,10.31,7
6.3,8,281.0,34.0,Good,76,8.39,10
4.2,5,67.0,23.0,Neutral,40,16.13,6
8.5,9,169.0,27.0,Good,87,3.6,10
5.6,6,127.0,129.0,Neutral,68,2.11,8
5.3,7,165.0,24.0,Good,62,7.54,8
6.9,8,157.0,66.0,Good,70,5.63,9
7.5,9,182.0,38.0,Good,86,3.82,10
6.2,6,137.0,170.0,Bad,56,10.3,7
6.2,7,107.0,10.0,Neutral,63,10.51,8
6.4,7,193.0,34.0,Neutral,78,2.46,9
9.1,8,494.0,8.0,Good,85,2.47,9
7.0,10,309.0,52.0,Good,91,0.09,10
5.5,7,272.0,31.0,Neutral,72,4.82,8
5.6,8,101.0,4.0,Excellent,86,5.33,9
6.6,7,83.0,114.0,Excellent,67,10.96,8
7.4,9,181.0,28.0,Good,88,3.54,9
7.7,8,115.0,41.0,Good,76,4.61,8
7.2,9,196.0,31.0,Good,84,4.06,10
5.7,7,95.0,40.0,Neutral,69,8.03,9
6.4,8,36.0,1.0,Neutral,77,4.5,9
8.1,9,83.0,101.0,Good,85,3.34,10
5.3,7,185.0,24.0,Good,67,11.43,9
6.3,7,149.0,77.0,Neutral,69,8.01,8
7.9,10,73.0,4.0,Excellent,100,1.14,10
8.3,8,255.0,45.0,Good,81,6.0,10
6.7,8,325.0,144.0,Good,80,8.17,10
6.4,8,197.0,30.0,Neutral,73,7.48,9
5.0,6,90.0,13.0,Neutral,64,10.91,7
7.8,10,175.0,6.0,Excellent,92,3.55,10
9.0,6,152.0,118.0,Neutral,63,10.64,7
10.0,7,378.0,16.0,Neutral,72,2.87,9
7.6,7,363.0,222.0,Good,72,6.85,9
6.9,8,281.0,17.0,Good,70,6.62,8
5.6,6,142.0,39.0,Neutral,66,6.39,8
4.2,5,52.0,37.0,Neutral,53,13.07,6
7.3,9,305.0,4.0,Excellent,92,1.45,10
10.0,7,199.0,46.0,Neutral,66,6.63,8
8.9,8,215.0,67.0,Good,83,4.39,9
8.7,8,43.0,81.0,Neutral,81,3.63,9
